"Asset Type","Vulnerabilities-Aggregated: Adapter Connections","Vulnerabilities-Aggregated: Vuln ID","Vulnerabilities-Aggregated: Device Count","Vulnerabilities-Aggregated: CVE Description","Devices-Aggregated: Preferred Host Name","Devices-Aggregated: Preferred IPs","Devices-Aggregated: Preferred MAC Address","Devices-Aggregated: Preferred OS: Type and Distribution","Devices-Aggregated: Adapter Connections","Devices-Vuln ID"
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-1973"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-1974","1","The nsScannerString::AppendUnicodeTo function in Mozilla Firefox before 45.0 and Firefox ESR 38.x before 38.7 does not verify that memory allocation succeeds, which allows remote attackers to execute arbitrary code or cause a denial of service (out-of-bounds read) via crafted Unicode data in an HTML, XML, or SVG document.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-1974"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-1977","1","The Machine::Code::decoder::analysis::set_ref function in Graphite 2 before 1.3.6, as used in Mozilla Firefox before 45.0 and Firefox ESR 38.x before 38.7, allows remote attackers to execute arbitrary code or cause a denial of service (stack memory corruption) via a crafted Graphite smart font.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-1977"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2790","1","The graphite2::TtfUtil::GetTableInfo function in Graphite 2 before 1.3.6, as used in Mozilla Firefox before 45.0 and Firefox ESR 38.x before 38.7, does not initialize memory for an unspecified data structure, which allows remote attackers to cause a denial of service or possibly have unknown other impact via a crafted Graphite smart font.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2790"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2791","1","The graphite2::GlyphCache::glyph function in Graphite 2 before 1.3.6, as used in Mozilla Firefox before 45.0 and Firefox ESR 38.x before 38.7, allows remote attackers to cause a denial of service (buffer over-read) or possibly have unspecified other impact via a crafted Graphite smart font.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2791"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2792","1","The graphite2::Slot::getAttr function in Slot.cpp in Graphite 2 before 1.3.6, as used in Mozilla Firefox before 45.0 and Firefox ESR 38.x before 38.7, allows remote attackers to cause a denial of service (buffer over-read) or possibly have unspecified other impact via a crafted Graphite smart font, a different vulnerability than CVE-2016-2800.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2792"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2793","1","CachedCmap.cpp in Graphite 2 before 1.3.6, as used in Mozilla Firefox before 45.0 and Firefox ESR 38.x before 38.7, allows remote attackers to cause a denial of service (buffer over-read) or possibly have unspecified other impact via a crafted Graphite smart font.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2793"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2794","1","The graphite2::TtfUtil::CmapSubtable12NextCodepoint function in Graphite 2 before 1.3.6, as used in Mozilla Firefox before 45.0 and Firefox ESR 38.x before 38.7, allows remote attackers to cause a denial of service (buffer over-read) or possibly have unspecified other impact via a crafted Graphite smart font.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2794"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2795","1","The graphite2::FileFace::get_table_fn function in Graphite 2 before 1.3.6, as used in Mozilla Firefox before 45.0 and Firefox ESR 38.x before 38.7, does not initialize memory for an unspecified data structure, which allows remote attackers to cause a denial of service or possibly have unknown other impact via a crafted Graphite smart font.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2795"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2796","1","Heap-based buffer overflow in the graphite2::vm::Machine::Code::Code function in Graphite 2 before 1.3.6, as used in Mozilla Firefox before 45.0 and Firefox ESR 38.x before 38.7, allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted Graphite smart font.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2796"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2797","1","The graphite2::TtfUtil::CmapSubtable12Lookup function in Graphite 2 before 1.3.6, as used in Mozilla Firefox before 45.0 and Firefox ESR 38.x before 38.7, allows remote attackers to cause a denial of service (buffer over-read) or possibly have unspecified other impact via a crafted Graphite smart font, a different vulnerability than CVE-2016-2801.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2797"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2798","1","The graphite2::GlyphCache::Loader::Loader function in Graphite 2 before 1.3.6, as used in Mozilla Firefox before 45.0 and Firefox ESR 38.x before 38.7, allows remote attackers to cause a denial of service (buffer over-read) or possibly have unspecified other impact via a crafted Graphite smart font.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2798"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2799","1","Heap-based buffer overflow in the graphite2::Slot::setAttr function in Graphite 2 before 1.3.6, as used in Mozilla Firefox before 45.0 and Firefox ESR 38.x before 38.7, allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted Graphite smart font.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2799"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2800","1","The graphite2::Slot::getAttr function in Slot.cpp in Graphite 2 before 1.3.6, as used in Mozilla Firefox before 45.0 and Firefox ESR 38.x before 38.7, allows remote attackers to cause a denial of service (buffer over-read) or possibly have unspecified other impact via a crafted Graphite smart font, a different vulnerability than CVE-2016-2792.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2800"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2801","1","The graphite2::TtfUtil::CmapSubtable12Lookup function in TtfUtil.cpp in Graphite 2 before 1.3.6, as used in Mozilla Firefox before 45.0 and Firefox ESR 38.x before 38.7, allows remote attackers to cause a denial of service (buffer over-read) or possibly have unspecified other impact via a crafted Graphite smart font, a different vulnerability than CVE-2016-2797.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2801"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2802","1","The graphite2::TtfUtil::CmapSubtable4NextCodepoint function in Graphite 2 before 1.3.6, as used in Mozilla Firefox before 45.0 and Firefox ESR 38.x before 38.7, allows remote attackers to cause a denial of service (buffer over-read) or possibly have unspecified other impact via a crafted Graphite smart font.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2802"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd","CVE-2016-2804","1","Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 46.0 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2804"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2806","1","Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 46.0 and Firefox ESR 45.x before 45.1 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2806"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2807","1","Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 46.0, Firefox ESR 38.x before 38.8, and Firefox ESR 45.x before 45.1 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2807"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2808","1","The watch implementation in the JavaScript engine in Mozilla Firefox before 46.0, Firefox ESR 38.x before 38.8, and Firefox ESR 45.x before 45.1 allows remote attackers to execute arbitrary code or cause a denial of service (generation-count overflow, out-of-bounds HashMap write access, and application crash) via a crafted web site.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2808"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd","CVE-2016-2811","1","Use-after-free vulnerability in the ServiceWorkerInfo class in the Service Worker subsystem in Mozilla Firefox before 46.0 allows remote attackers to execute arbitrary code via vectors related to the BeginReading method.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2811"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd","CVE-2016-2812","1","Race condition in the get implementation in the ServiceWorkerManager class in the Service Worker subsystem in Mozilla Firefox before 46.0 allows remote attackers to execute arbitrary code or cause a denial of service (buffer overflow and application crash) via a crafted web site.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2812"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2814","1","Heap-based buffer overflow in the stagefright::SampleTable::parseSampleCencInfo function in libstagefright in Mozilla Firefox before 46.0, Firefox ESR 38.x before 38.8, and Firefox ESR 45.x before 45.1 allows remote attackers to execute arbitrary code via crafted CENC offsets that lead to mismanagement of the sizes table.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2814"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd","CVE-2016-2815","1","Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 47.0 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2815"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2818","1","Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 47.0 and Firefox ESR 45.x before 45.2 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2818"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2819","1","Heap-based buffer overflow in Mozilla Firefox before 47.0 and Firefox ESR 45.x before 45.2 allows remote attackers to execute arbitrary code via foreign-context HTML5 fragments, as demonstrated by fragments within an SVG element.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2819"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2821","1","Use-after-free vulnerability in the mozilla::dom::Element class in Mozilla Firefox before 47.0 and Firefox ESR 45.x before 45.2, when contenteditable mode is enabled, allows remote attackers to execute arbitrary code or cause a denial of service (heap memory corruption) by triggering deletion of DOM elements that were created in the editor.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2016-2821"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2016-2828","1","Use-after-free vulnerability in Mozilla Firefox before 47.0 and Firefox ESR 45.x before 45.2 allows remote attackers to execute arbitrary code via WebGL content that triggers texture access after destruction of the texture's recycle pool.","","","","","",""
