"Asset Type","Vulnerabilities-Aggregated: Adapter Connections","Vulnerabilities-Aggregated: Vuln ID","Vulnerabilities-Aggregated: Device Count","Vulnerabilities-Aggregated: CVE Description","Devices-Aggregated: Preferred Host Name","Devices-Aggregated: Preferred IPs","Devices-Aggregated: Preferred MAC Address","Devices-Aggregated: Preferred OS: Type and Distribution","Devices-Aggregated: Adapter Connections","Devices-Vuln ID"
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12387"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12387"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd","CVE-2020-12390","2","Incorrect origin serialization of URLs with IPv6 addresses could lead to incorrect security checks. This vulnerability affects Firefox < 76.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12390"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12390"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd","CVE-2020-12391","2","Documents formed using data: URLs in an OBJECT element failed to inherit the CSP of the creating context. This allowed the execution of scripts that should have been blocked, albeit with a unique opaque origin. This vulnerability affects Firefox < 76.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12391"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12391"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2020-12392","2","The 'Copy as cURL' feature of Devtools' network tab did not properly escape the HTTP POST data of a request, which can be controlled by the website. If a user used the 'Copy as cURL' feature and pasted the command into a terminal, it could have resulted in the disclosure of local files. This vulnerability affects Firefox ESR < 68.8, Firefox < 76, and Thunderbird < 68.8.0.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12392"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12392"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd","CVE-2020-12394","2","A logic flaw in our location bar implementation could have allowed a local attacker to spoof the current location by selecting a different origin and removing focus from the input element. This vulnerability affects Firefox < 76.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12394"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12394"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2020-12395","2","Mozilla developers and community members reported memory safety bugs present in Firefox 75 and Firefox ESR 68.7. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox ESR < 68.8, Firefox < 76, and Thunderbird < 68.8.0.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12395"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12395"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd","CVE-2020-12396","2","Mozilla developers and community members reported memory safety bugs present in Firefox 75. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 76.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12396"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12396"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2020-12399","2","NSS has shown timing differences when performing DSA signatures, which was exploitable and could eventually leak private keys. This vulnerability affects Thunderbird < 68.9.0, Firefox < 77, and Firefox ESR < 68.9.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12399"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12399"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2020-12400","2","When converting coordinates from projective to affine, the modular inversion was not performed in constant time, resulting in a possible timing-based side channel attack. This vulnerability affects Firefox < 80 and Firefox for Android < 80.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12400"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12400"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2020-12401","2","During ECDSA signature generation, padding applied in the nonce designed to ensure constant-time scalar multiplication was removed, resulting in variable-time execution dependent on secret data. This vulnerability affects Firefox < 80 and Firefox for Android < 80.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12401"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12401"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2020-12402","2","During RSA key generation, bignum implementations used a variation of the Binary Extended Euclidean Algorithm which entailed significantly input-dependent flow. This allowed an attacker able to perform electromagnetic-based side channel attacks to record traces leading to the recovery of the secret primes. *Note:* An unmodified Firefox browser does not generate RSA keys in normal operation and is not affected, but products built on top of it might. This vulnerability affects Firefox < 78.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12402"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12402"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd","CVE-2020-12658","2","gssproxy (aka gss-proxy) before 0.8.3 does not unlock cond_mutex before pthread exit in gp_worker_main() in gp_workers.c. NOTE: An upstream comment states ""We are already on a shutdown path when running the code in question, so a DoS there doesn't make any sense, and there has been no additional information provided us (as upstream) to indicate why this would be a problem.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12658"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2020-12658"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2020-15683","2","Mozilla developers and community members reported memory safety bugs present in Firefox 81 and Firefox ESR 78.3. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox ESR < 78.4, Firefox < 82, and Thunderbird < 78.4.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2020-15683"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-15683"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd","CVE-2020-15684","2","Mozilla developers reported memory safety bugs present in Firefox 81. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 82.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2020-15684"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-15684"
"Vulnerability","epss_enrichment
msrc_enrichment
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2020-26154","2","url.cpp in libproxy through 0.4.15 is prone to a buffer overflow when PAC is enabled, as demonstrated by a large PAC file that is delivered without a Content-length header.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-26154"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2020-26154"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd","CVE-2020-26972","2","The lifecycle of IPC Actors allows managed actors to outlive their manager actors; and the former must ensure that they are not attempting to use a dead actor they have a reference to. Such a check was omitted in WebGL, resulting in a use-after-free and a potentially exploitable crash. This vulnerability affects Firefox < 84.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2020-26972"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-26972"
"Vulnerability","epss_enrichment
msrc_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2020-36328","2","A flaw was found in libwebp in versions before 1.0.1. A heap-based buffer overflow in function WebPDecodeRGBInto is possible due to an invalid check for buffer size. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-36328"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2020-36328"
"Vulnerability","epss_enrichment
msrc_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2020-36329","2","A flaw was found in libwebp in versions before 1.0.1. A use-after-free was found due to a thread being killed too early. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-36329"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2020-36329"
"Vulnerability","epss_enrichment
msrc_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2020-36330","2","A flaw was found in libwebp in versions before 1.0.1. An out-of-bounds read was found in function ChunkVerifyAndAssign. The highest threat from this vulnerability is to data confidentiality and to the service availability.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-36330"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2020-36330"
"Vulnerability","epss_enrichment
msrc_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2020-36331","2","A flaw was found in libwebp in versions before 1.0.1. An out-of-bounds read was found in function ChunkAssignData. The highest threat from this vulnerability is to data confidentiality and to the service availability.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-36331"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2020-36331"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2020-5260","2","Affected versions of Git have a vulnerability whereby Git can be tricked into sending private credentials to a host controlled by an attacker. Git uses external ""credential helper"" programs to store and retrieve passwords or other credentials from secure storage provided by the operating system. Specially-crafted URLs that contain an encoded newline can inject unintended values into the credential helper protocol stream, causing the credential helper to retrieve the password for one server (e.g., good.example.com) for an HTTP request being made to another server (e.g., evil.example.com), resulting in credentials for the former being sent to the latter. There are no restrictions on the relationship between the two, meaning that an attacker can craft a URL that will present stored credentials for any host to a host of their choosing. The vulnerability can be triggered by feeding a malicious URL to git clone. However, the affected URLs look rather suspicious; the likely vector would be through systems which automatically clone URLs not visible to the user, such as Git submodules, or package systems built around Git. The problem has been patched in the versions published on April 14th, 2020, going back to v2.17.x. Anyone wishing to backport the change further can do so by applying commit 9a6bbee (the full release includes extra checks for git fsck, but that commit is sufficient to protect clients against the vulnerability). The patched versions are: 2.17.4, 2.18.3, 2.19.4, 2.20.3, 2.21.2, 2.22.3, 2.23.2, 2.24.2, 2.25.3, 2.26.1.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-5260"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2020-5260"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2020-6814","2","Mozilla developers reported memory safety bugs present in Firefox and Thunderbird 68.5. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Thunderbird < 68.6, Firefox < 74, Firefox < ESR68.6, and Firefox ESR < 68.6.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2020-6814"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2020-6814"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd","CVE-2020-6815","2","Mozilla developers reported memory safety and script safety bugs present in Firefox 73. Some of these bugs showed evidence of memory corruption or escalation of privilege and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 74.","","","","","",""
